job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,country,remote_work,company_size,industry,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_remote_friendly,is_llm_role,salary_tier
AIJOB0132,AI Business Analyst,Business,Lead (10+ yrs),8,PhD,216000,USA,Hybrid,Big Tech (FAANG+),Healthcare,8,78,29,6.8,2026,1,1,0,Senior ($200-300k)
AIJOB0133,AI Agent Developer,AI Engineering,Senior (6-9 yrs),4,Bachelor's,193000,France,Hybrid,SME (51-500),Government,15,96,15.1,7.8,2025,4,1,1,Upper-Mid ($150-200k)
AIJOB0134,AI Security Engineer,Security,Entry (0-2 yrs),9,PhD,140000,Switzerland,Hybrid,Startup (1-50),Finance,16.8,80,8.4,8.9,2026,1,1,0,Mid ($100-150k)
AIJOB0135,AI Agent Developer,AI Engineering,Entry (0-2 yrs),5,Associate's,155000,USA,On-site,Startup (1-50),Finance,9.2,96,68.3,7.3,2026,1,0,1,Upper-Mid ($150-200k)
AIJOB0136,NLP Engineer,AI Engineering,Mid (3-5 yrs),7,Associate's,145000,Germany,Hybrid,Startup (1-50),Research,7.5,91,72.2,9,2025,7,1,0,Mid ($100-150k)
AIJOB0137,Data Scientist,Data Science,Entry (0-2 yrs),2,Associate's,138000,UK,Fully Remote,Enterprise (5000+),Education,8.4,92,16.2,6.3,2025,1,1,0,Mid ($100-150k)
AIJOB0138,ML Engineer,AI Engineering,Senior (6-9 yrs),9,Associate's,241000,Australia,Fully Remote,Big Tech (FAANG+),Automotive,9.6,97,38.9,8.2,2026,3,1,0,Senior ($200-300k)
AIJOB0139,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),3,Master's,354000,USA,Fully Remote,Mid-size (501-5000),Technology,15,90,9.1,9.6,2026,3,1,0,Elite (>$300k)
AIJOB0140,Computer Vision Engineer,AI Engineering,Mid (3-5 yrs),4,PhD,219000,USA,Hybrid,Mid-size (501-5000),Education,5.5,87,17.5,8.2,2025,5,1,0,Senior ($200-300k)
AIJOB0141,AI Compliance Manager,Governance,Entry (0-2 yrs),3,Master's,176000,USA,On-site,Big Tech (FAANG+),Healthcare,17.6,68,5.9,9.1,2026,3,0,0,Upper-Mid ($150-200k)
AIJOB0142,Prompt Engineer,AI Engineering,Mid (3-5 yrs),3,Bootcamp/Self-taught,112000,UK,Fully Remote,Mid-size (501-5000),Media,9.7,82,6.7,7.8,2025,5,1,1,Mid ($100-150k)
AIJOB0143,AI Product Manager,Product,Lead (10+ yrs),6,Bachelor's,312000,USA,On-site,Big Tech (FAANG+),Automotive,17.3,85,5.6,8.1,2026,3,0,0,Elite (>$300k)
AIJOB0144,AI Engineer,AI Engineering,Lead (10+ yrs),6,PhD,172000,Canada,On-site,Startup (1-50),Finance,10.3,95,76.7,7.6,2026,2,0,0,Upper-Mid ($150-200k)
AIJOB0145,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),8,Associate's,190000,USA,Fully Remote,Big Tech (FAANG+),Government,15.4,95,38.2,7,2025,4,1,1,Upper-Mid ($150-200k)
AIJOB0146,Senior Data Scientist,Data Science,Mid (3-5 yrs),12,Bachelor's,157000,India,On-site,Startup (1-50),Finance,8.7,90,12.6,8.7,2026,1,0,0,Upper-Mid ($150-200k)
AIJOB0147,AI Product Manager,Product,Mid (3-5 yrs),4,PhD,180000,USA,On-site,Startup (1-50),Automotive,9,85,24.8,6.5,2025,4,0,0,Upper-Mid ($150-200k)
AIJOB0148,Senior Data Scientist,Data Science,Senior (6-9 yrs),9,Bachelor's,261600,USA,On-site,Enterprise (5000+),Manufacturing,9.6,90,6.3,9.5,2026,3,0,0,Senior ($200-300k)
AIJOB0149,LLM Engineer,AI Engineering,Lead (10+ yrs),3,Bootcamp/Self-taught,238000,Global,Hybrid,Startup (1-50),Energy,7.5,98,51.4,9.4,2026,1,1,1,Senior ($200-300k)
AIJOB0150,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),6,Master's,238000,Australia,Hybrid,SME (51-500),Government,3.2,87,19.9,6.1,2026,2,1,0,Senior ($200-300k)
AIJOB0151,ML Engineer,AI Engineering,Senior (6-9 yrs),5,Associate's,313000,Global,Fully Remote,Big Tech (FAANG+),Manufacturing,17.9,97,27.7,6.9,2025,12,1,0,Elite (>$300k)
AIJOB0152,AI Infrastructure Eng,Infrastructure,Entry (0-2 yrs),7,PhD,217000,Singapore,On-site,Big Tech (FAANG+),Technology,10.3,85,10.5,8,2025,10,0,0,Senior ($200-300k)
AIJOB0153,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),5,PhD,197000,USA,Hybrid,Mid-size (501-5000),Manufacturing,4,89,8.9,9.6,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0154,AI Agent Developer,AI Engineering,Senior (6-9 yrs),3,Master's,214000,Canada,On-site,SME (51-500),Energy,13.7,96,83.4,6.5,2026,1,0,1,Senior ($200-300k)
AIJOB0155,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),4,PhD,130000,Canada,Hybrid,SME (51-500),Technology,15.3,88,29.2,9.4,2026,2,1,0,Mid ($100-150k)
AIJOB0156,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,130000,Japan,Fully Remote,Enterprise (5000+),Retail,8.7,88,9.3,7.4,2026,3,1,0,Mid ($100-150k)
AIJOB0157,Senior ML Engineer,AI Engineering,Lead (10+ yrs),7,Bachelor's,373000,Canada,Hybrid,Big Tech (FAANG+),Retail,11,96,22,7.5,2026,2,1,0,Elite (>$300k)
AIJOB0158,Senior Data Scientist,Data Science,Entry (0-2 yrs),12,Bootcamp/Self-taught,157000,USA,Hybrid,Mid-size (501-5000),Finance,5.8,90,17.2,8.5,2025,9,1,0,Upper-Mid ($150-200k)
AIJOB0159,LLM Engineer,AI Engineering,Lead (10+ yrs),2,PhD,344000,USA,Hybrid,Mid-size (501-5000),Finance,8.7,98,45.2,8.9,2025,1,1,1,Elite (>$300k)
AIJOB0160,LLM Engineer,AI Engineering,Lead (10+ yrs),5,Associate's,293000,UAE,Fully Remote,Enterprise (5000+),Healthcare,4.2,98,30.5,6.7,2025,2,1,1,Senior ($200-300k)
AIJOB0161,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),8,Associate's,160000,Netherlands,Hybrid,SME (51-500),Retail,17.2,90,5.3,8.7,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0162,Data Scientist,Data Science,Mid (3-5 yrs),8,Associate's,138000,Netherlands,Hybrid,SME (51-500),Government,7.6,92,56.8,7.8,2025,7,1,0,Mid ($100-150k)
AIJOB0163,Senior Data Scientist,Data Science,Lead (10+ yrs),10,Bachelor's,157000,China,Hybrid,Big Tech (FAANG+),Retail,8.9,90,26.5,8.6,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB0164,Senior Data Scientist,Data Science,Senior (6-9 yrs),6,PhD,229000,France,Hybrid,Enterprise (5000+),Technology,4.1,90,12.8,7.9,2025,9,1,0,Senior ($200-300k)
AIJOB0165,AI Business Analyst,Business,Mid (3-5 yrs),3,Master's,176000,USA,Hybrid,SME (51-500),Education,14.4,78,8.1,6.1,2025,10,1,0,Upper-Mid ($150-200k)
AIJOB0166,AI Solutions Architect,Architecture,Senior (6-9 yrs),10,PhD,336000,USA,Fully Remote,Enterprise (5000+),Energy,10.1,84,10.5,6.9,2025,11,1,0,Elite (>$300k)
AIJOB0167,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,90000,UAE,Hybrid,Startup (1-50),Manufacturing,4.5,82,12.6,8,2026,3,1,1,Entry (<$100k)
AIJOB0168,Data Scientist,Data Science,Senior (6-9 yrs),6,Associate's,234000,USA,Hybrid,Big Tech (FAANG+),Retail,9.7,92,62.6,6.7,2026,1,1,0,Senior ($200-300k)
AIJOB0169,ML Engineer,AI Engineering,Senior (6-9 yrs),10,Master's,120000,China,Fully Remote,Enterprise (5000+),Research,14.9,97,61.6,7.8,2026,2,1,0,Mid ($100-150k)
AIJOB0170,AI Security Engineer,Security,Mid (3-5 yrs),5,PhD,140000,France,Fully Remote,SME (51-500),Automotive,11.1,80,24.7,7.3,2025,5,1,0,Mid ($100-150k)
AIJOB0171,AI Solutions Architect,Architecture,Entry (0-2 yrs),15,Associate's,186000,USA,On-site,Enterprise (5000+),Government,16.5,84,8.4,6.8,2026,3,0,0,Upper-Mid ($150-200k)
AIJOB0172,AI Solutions Architect,Architecture,Mid (3-5 yrs),8,Bachelor's,231000,USA,Fully Remote,Mid-size (501-5000),Energy,12.9,84,24.1,6.3,2026,3,1,0,Senior ($200-300k)
AIJOB0173,Prompt Engineer,AI Engineering,Lead (10+ yrs),5,Bootcamp/Self-taught,154000,Australia,Fully Remote,Enterprise (5000+),Consulting,4.6,82,26.9,7.2,2025,9,1,1,Upper-Mid ($150-200k)
AIJOB0174,AI Business Analyst,Business,Entry (0-2 yrs),4,Bachelor's,95000,France,On-site,SME (51-500),Automotive,17.1,78,25.3,6.1,2025,3,0,0,Entry (<$100k)
AIJOB0175,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),3,Bachelor's,314000,USA,Hybrid,Big Tech (FAANG+),Government,3.9,89,11.3,8.7,2025,11,1,0,Elite (>$300k)
AIJOB0176,AI Agent Developer,AI Engineering,Lead (10+ yrs),4,Bachelor's,348000,USA,On-site,Mid-size (501-5000),Education,10,96,34.2,8,2025,12,0,1,Elite (>$300k)
AIJOB0177,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Associate's,90000,France,On-site,SME (51-500),Media,8.1,82,27.6,8.4,2026,2,0,1,Entry (<$100k)
AIJOB0178,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),7,Master's,145000,Switzerland,Fully Remote,Startup (1-50),Technology,7.6,87,9.3,7.4,2026,3,1,0,Mid ($100-150k)
AIJOB0179,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),9,Master's,253000,USA,On-site,Mid-size (501-5000),Healthcare,9.4,87,17.1,8.2,2026,3,0,0,Senior ($200-300k)
AIJOB0180,LLM Engineer,AI Engineering,Entry (0-2 yrs),5,Master's,206000,Singapore,Hybrid,Big Tech (FAANG+),Consulting,7.9,98,64.5,8.9,2026,3,1,1,Senior ($200-300k)
AIJOB0181,NLP Engineer,AI Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,156000,Canada,Fully Remote,Big Tech (FAANG+),Education,3.5,91,50.9,6.9,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB0182,AI Security Engineer,Security,Lead (10+ yrs),4,Bootcamp/Self-taught,302000,UK,Fully Remote,Big Tech (FAANG+),Education,8.2,80,15.1,6.1,2026,1,1,0,Elite (>$300k)
AIJOB0183,RAG Engineer,AI Engineering,Mid (3-5 yrs),4,Bootcamp/Self-taught,145000,China,Hybrid,Mid-size (501-5000),Research,3.7,94,63.1,6,2025,11,1,1,Mid ($100-150k)
AIJOB0184,MLOps Engineer,ML Operations,Senior (6-9 yrs),4,Bachelor's,205000,Japan,On-site,Big Tech (FAANG+),Government,16.2,93,28.9,7.3,2026,1,0,0,Senior ($200-300k)
AIJOB0185,AI Agent Developer,AI Engineering,Lead (10+ yrs),6,Bootcamp/Self-taught,155000,India,Fully Remote,Startup (1-50),Media,17.1,96,65.5,6.7,2026,1,1,1,Upper-Mid ($150-200k)
AIJOB0186,LLM Engineer,AI Engineering,Senior (6-9 yrs),5,Associate's,160000,China,Hybrid,Big Tech (FAANG+),Government,9.2,98,52.4,9.2,2026,2,1,1,Upper-Mid ($150-200k)
AIJOB0187,AI Infrastructure Eng,Infrastructure,Mid (3-5 yrs),5,Master's,144000,Japan,Hybrid,SME (51-500),Energy,14.7,85,15.4,8.8,2026,2,1,0,Mid ($100-150k)
AIJOB0188,Prompt Engineer,AI Engineering,Entry (0-2 yrs),1,Bachelor's,180000,USA,Hybrid,Big Tech (FAANG+),Technology,5.1,82,23.8,6.1,2026,1,1,1,Upper-Mid ($150-200k)
AIJOB0189,RAG Engineer,AI Engineering,Lead (10+ yrs),7,Master's,234000,Japan,Fully Remote,SME (51-500),Technology,4.4,94,78.4,9.3,2026,1,1,1,Senior ($200-300k)
AIJOB0190,AI Agent Developer,AI Engineering,Mid (3-5 yrs),3,Master's,247000,Singapore,Hybrid,Big Tech (FAANG+),Retail,9.3,96,57.6,7,2025,12,1,1,Senior ($200-300k)
AIJOB0191,Senior Data Scientist,Data Science,Senior (6-9 yrs),9,Associate's,181000,USA,Fully Remote,SME (51-500),Finance,4.1,90,18.6,7.5,2025,4,1,0,Upper-Mid ($150-200k)
AIJOB0192,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),9,PhD,237000,Canada,Hybrid,Mid-size (501-5000),Consulting,14.2,90,29,8.6,2025,2,1,0,Senior ($200-300k)
AIJOB0193,LLM Engineer,AI Engineering,Senior (6-9 yrs),8,Bachelor's,299000,Germany,On-site,Big Tech (FAANG+),Media,3.7,98,85.9,8.9,2026,3,0,1,Senior ($200-300k)
AIJOB0194,Senior ML Engineer,AI Engineering,Lead (10+ yrs),11,Bachelor's,328000,USA,On-site,SME (51-500),Finance,9.8,96,33.4,6.3,2026,2,0,0,Elite (>$300k)
AIJOB0195,Prompt Engineer,AI Engineering,Lead (10+ yrs),4,Bootcamp/Self-taught,167000,Australia,Fully Remote,Enterprise (5000+),Manufacturing,3.7,82,24.7,7.1,2025,8,1,1,Upper-Mid ($150-200k)
AIJOB0196,LLM Engineer,AI Engineering,Lead (10+ yrs),3,Master's,248000,Australia,On-site,Startup (1-50),Technology,7.2,98,54.2,9.6,2025,12,0,1,Senior ($200-300k)
AIJOB0197,Generative AI Engineer,AI Engineering,Lead (10+ yrs),3,Associate's,203000,Singapore,Fully Remote,SME (51-500),Technology,17.3,95,87.6,7.8,2026,2,1,1,Senior ($200-300k)
AIJOB0198,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),6,Master's,209000,USA,On-site,Mid-size (501-5000),Energy,9.9,90,17.1,7.2,2026,3,0,0,Senior ($200-300k)
AIJOB0199,AI Business Analyst,Business,Senior (6-9 yrs),3,PhD,216000,USA,Hybrid,Big Tech (FAANG+),Healthcare,11.3,78,17,7.7,2026,2,1,0,Senior ($200-300k)
AIJOB0200,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),5,PhD,159000,USA,Hybrid,SME (51-500),Technology,13.4,76,30,7.8,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0201,LLM Engineer,AI Engineering,Senior (6-9 yrs),6,Master's,318000,UK,On-site,Big Tech (FAANG+),Education,7,98,56.3,9.3,2025,12,0,1,Elite (>$300k)
AIJOB0202,AI Ethics Officer,Governance,Mid (3-5 yrs),8,Bootcamp/Self-taught,110000,Singapore,Fully Remote,Startup (1-50),Education,8.4,72,21.2,6.4,2026,3,1,0,Mid ($100-150k)
AIJOB0203,Computer Vision Engineer,AI Engineering,Mid (3-5 yrs),8,Bootcamp/Self-taught,176000,Germany,Hybrid,Big Tech (FAANG+),Government,9.1,87,17.2,7.8,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0204,Senior Data Scientist,Data Science,Mid (3-5 yrs),9,Bachelor's,157000,Switzerland,Fully Remote,SME (51-500),Manufacturing,6.4,90,17,6.8,2025,7,1,0,Upper-Mid ($150-200k)
AIJOB0205,AI Engineer,AI Engineering,Mid (3-5 yrs),3,Associate's,100000,UK,Hybrid,Startup (1-50),Healthcare,12.1,95,85.8,8.4,2026,3,1,0,Entry (<$100k)
AIJOB0206,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),6,Bootcamp/Self-taught,160000,France,Fully Remote,Startup (1-50),Healthcare,11.4,90,16.3,8.2,2025,7,1,0,Upper-Mid ($150-200k)
AIJOB0207,Senior Data Scientist,Data Science,Mid (3-5 yrs),11,Associate's,157000,USA,Hybrid,Startup (1-50),Finance,3.9,90,20.1,9.1,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0208,AI Agent Developer,AI Engineering,Lead (10+ yrs),7,PhD,348000,Netherlands,Fully Remote,Big Tech (FAANG+),Education,17.1,96,21.1,8.3,2026,2,1,1,Elite (>$300k)
AIJOB0209,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),6,Associate's,141000,USA,Hybrid,Startup (1-50),Media,5.6,89,11.9,8.6,2026,2,1,0,Mid ($100-150k)
AIJOB0210,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),10,PhD,166000,Japan,Fully Remote,Enterprise (5000+),Education,17.5,76,7.5,7.9,2026,3,1,0,Upper-Mid ($150-200k)
AIJOB0211,RAG Engineer,AI Engineering,Lead (10+ yrs),3,Bachelor's,336000,USA,Hybrid,SME (51-500),Research,9.9,94,59.8,8,2026,3,1,1,Elite (>$300k)
AIJOB0212,ML Engineer,AI Engineering,Lead (10+ yrs),7,Bachelor's,279000,USA,On-site,Enterprise (5000+),Manufacturing,8,97,26.5,9.8,2026,2,0,0,Senior ($200-300k)
AIJOB0213,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),8,Associate's,160000,Australia,On-site,Enterprise (5000+),Retail,17.6,90,16.4,7.5,2025,3,0,0,Upper-Mid ($150-200k)
AIJOB0214,Prompt Engineer,AI Engineering,Entry (0-2 yrs),1,Associate's,90000,UAE,Fully Remote,Startup (1-50),Automotive,9.7,82,16.5,7.8,2026,1,1,1,Entry (<$100k)
AIJOB0215,AI Ethics Officer,Governance,Entry (0-2 yrs),7,Bootcamp/Self-taught,113000,USA,Hybrid,Mid-size (501-5000),Finance,15.5,72,13.5,8.1,2025,6,1,0,Mid ($100-150k)
AIJOB0216,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),7,Master's,264000,USA,On-site,Big Tech (FAANG+),Automotive,10.5,88,20.5,6.6,2025,2,0,0,Senior ($200-300k)
AIJOB0217,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),9,Associate's,221000,Global,Hybrid,Big Tech (FAANG+),Retail,15.5,90,8.2,8,2026,3,1,0,Senior ($200-300k)
AIJOB0218,ML Engineer,AI Engineering,Lead (10+ yrs),4,Master's,257000,UAE,Fully Remote,Mid-size (501-5000),Energy,9.9,97,34.2,7,2026,2,1,0,Senior ($200-300k)
AIJOB0219,Data Engineer (AI),Data Engineering,Lead (10+ yrs),8,Master's,264000,USA,Hybrid,Enterprise (5000+),Research,10.4,88,15.8,7.4,2025,12,1,0,Senior ($200-300k)
AIJOB0220,Senior Data Scientist,Data Science,Mid (3-5 yrs),10,Bootcamp/Self-taught,157000,Global,Hybrid,Startup (1-50),Retail,7.4,90,16.2,7.3,2025,9,1,0,Upper-Mid ($150-200k)
AIJOB0221,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),6,Bootcamp/Self-taught,125000,Germany,Hybrid,Mid-size (501-5000),Government,12.6,76,28.9,9.3,2026,2,1,0,Mid ($100-150k)
AIJOB0222,Prompt Engineer,AI Engineering,Lead (10+ yrs),3,Bachelor's,90000,China,Fully Remote,Big Tech (FAANG+),Retail,8.5,82,28.5,8.8,2026,2,1,1,Entry (<$100k)
AIJOB0223,Prompt Engineer,AI Engineering,Entry (0-2 yrs),3,Master's,106000,USA,Fully Remote,SME (51-500),Finance,6.3,82,6.3,8.9,2026,1,1,1,Mid ($100-150k)
AIJOB0224,Data Scientist,Data Science,Mid (3-5 yrs),5,Bachelor's,159000,Germany,On-site,Big Tech (FAANG+),Healthcare,7.6,92,77.8,7.2,2026,3,0,0,Upper-Mid ($150-200k)
AIJOB0225,Computer Vision Engineer,AI Engineering,Mid (3-5 yrs),10,Associate's,145000,Japan,Hybrid,Enterprise (5000+),Retail,4.8,87,12.6,6,2026,1,1,0,Mid ($100-150k)
AIJOB0226,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),5,Bootcamp/Self-taught,130000,France,Hybrid,Enterprise (5000+),Media,10.5,88,22.9,8.5,2026,1,1,0,Mid ($100-150k)
AIJOB0227,Computer Vision Engineer,AI Engineering,Mid (3-5 yrs),7,Associate's,208000,USA,Hybrid,Enterprise (5000+),Healthcare,7.5,87,20.4,7,2026,1,1,0,Senior ($200-300k)
AIJOB0228,AI Product Manager,Product,Entry (0-2 yrs),4,Associate's,140000,USA,On-site,SME (51-500),Healthcare,10.2,85,15.5,9,2026,2,0,0,Mid ($100-150k)
AIJOB0229,AI Solutions Architect,Architecture,Entry (0-2 yrs),12,Master's,199000,USA,Fully Remote,Mid-size (501-5000),Government,9.2,84,24.2,6.9,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0230,NLP Engineer,AI Engineering,Lead (10+ yrs),6,Bachelor's,326000,USA,Hybrid,SME (51-500),Automotive,3.4,91,63.7,9.7,2025,7,1,0,Elite (>$300k)
AIJOB0231,AI Product Manager,Product,Senior (6-9 yrs),10,Associate's,223000,USA,On-site,SME (51-500),Finance,13,85,22.1,7.3,2026,3,0,0,Senior ($200-300k)
AIJOB0232,ML Engineer,AI Engineering,Mid (3-5 yrs),5,Associate's,198000,USA,Fully Remote,Mid-size (501-5000),Retail,12.9,97,46.9,7.1,2026,1,1,0,Upper-Mid ($150-200k)
AIJOB0233,AI Business Analyst,Business,Senior (6-9 yrs),4,PhD,216000,USA,Hybrid,Big Tech (FAANG+),Manufacturing,15.8,78,17.6,8.8,2026,3,1,0,Senior ($200-300k)
AIJOB0234,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),6,Bachelor's,130000,China,On-site,SME (51-500),Finance,14.6,88,6.1,9.6,2025,1,0,0,Mid ($100-150k)
AIJOB0235,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),9,Bachelor's,191000,USA,Hybrid,Enterprise (5000+),Consulting,9.2,89,7,9,2025,9,1,0,Upper-Mid ($150-200k)
AIJOB0236,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),2,Associate's,150000,Netherlands,Hybrid,Mid-size (501-5000),Media,9.9,95,63,8.2,2026,3,1,1,Mid ($100-150k)
AIJOB0237,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),5,Associate's,150000,Japan,Fully Remote,Enterprise (5000+),Manufacturing,13.5,95,87.8,9.2,2026,3,1,1,Mid ($100-150k)
AIJOB0238,Prompt Engineer,AI Engineering,Mid (3-5 yrs),4,Associate's,129000,Canada,On-site,Big Tech (FAANG+),Media,9.2,82,5.2,9.7,2025,6,0,1,Mid ($100-150k)
AIJOB0239,AI Engineer,AI Engineering,Mid (3-5 yrs),4,Bachelor's,139000,Germany,On-site,Big Tech (FAANG+),Retail,12,95,82,8.8,2026,2,0,0,Mid ($100-150k)
AIJOB0240,AI Research Scientist,Research,Entry (0-2 yrs),4,Associate's,167000,Global,Hybrid,Big Tech (FAANG+),Research,14,88,5.3,9,2025,5,1,0,Upper-Mid ($150-200k)
AIJOB0241,AI Security Engineer,Security,Mid (3-5 yrs),6,PhD,242000,USA,Hybrid,Mid-size (501-5000),Automotive,15.9,80,8.7,7.3,2026,3,1,0,Senior ($200-300k)
AIJOB0242,ML Engineer,AI Engineering,Senior (6-9 yrs),9,Bachelor's,193000,Japan,Hybrid,Enterprise (5000+),Media,15.4,97,33,6.3,2026,2,1,0,Upper-Mid ($150-200k)
AIJOB0243,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),5,Bootcamp/Self-taught,160000,India,Hybrid,Startup (1-50),Manufacturing,17.9,90,16.1,6.6,2025,4,1,0,Upper-Mid ($150-200k)
AIJOB0244,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),6,Bachelor's,141000,Singapore,Hybrid,SME (51-500),Education,5.3,89,23.5,6.8,2026,2,1,0,Mid ($100-150k)
AIJOB0245,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),3,Bachelor's,217000,Global,Fully Remote,Big Tech (FAANG+),Consulting,8.7,76,21.5,8.5,2026,2,1,0,Senior ($200-300k)
AIJOB0246,Data Scientist,Data Science,Lead (10+ yrs),6,Master's,234000,USA,Fully Remote,Mid-size (501-5000),Media,6.9,92,67,6.2,2026,2,1,0,Senior ($200-300k)
AIJOB0247,AI Product Manager,Product,Mid (3-5 yrs),6,Bachelor's,195000,Global,Fully Remote,Enterprise (5000+),Government,16.1,85,5.7,8.1,2025,3,1,0,Upper-Mid ($150-200k)
AIJOB0248,AI Product Manager,Product,Entry (0-2 yrs),9,Bootcamp/Self-taught,140000,Australia,Hybrid,SME (51-500),Education,10.1,85,8.5,8.1,2026,1,1,0,Mid ($100-150k)
AIJOB0249,MLOps Engineer,ML Operations,Lead (10+ yrs),7,Master's,235000,UAE,Fully Remote,SME (51-500),Healthcare,15.7,93,79.2,7.6,2026,2,1,0,Senior ($200-300k)
AIJOB0250,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),2,Bachelor's,150000,Germany,On-site,SME (51-500),Manufacturing,15.8,95,24.8,9.2,2026,3,0,1,Mid ($100-150k)
AIJOB0251,Data Engineer (AI),Data Engineering,Lead (10+ yrs),3,Bootcamp/Self-taught,213000,USA,On-site,Enterprise (5000+),Automotive,17.3,88,29.6,9.3,2026,2,0,0,Senior ($200-300k)
AIJOB0252,AI Solutions Architect,Architecture,Lead (10+ yrs),12,Bachelor's,329000,UK,Hybrid,Enterprise (5000+),Automotive,12,84,23.4,8.1,2026,3,1,0,Elite (>$300k)
AIJOB0253,ML Engineer,AI Engineering,Lead (10+ yrs),7,Bootcamp/Self-taught,307000,USA,Hybrid,Mid-size (501-5000),Research,9.8,97,57.7,9.4,2026,2,1,0,Elite (>$300k)
AIJOB0254,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Master's,98000,Canada,Hybrid,Enterprise (5000+),Research,5.5,82,18.1,7.5,2026,3,1,1,Entry (<$100k)
AIJOB0255,RAG Engineer,AI Engineering,Lead (10+ yrs),4,Bachelor's,336000,USA,Hybrid,Enterprise (5000+),Retail,8.4,94,47.6,8.4,2025,3,1,1,Elite (>$300k)
AIJOB0256,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),10,Bachelor's,324000,USA,Hybrid,Big Tech (FAANG+),Consulting,5.9,89,7,8.3,2025,9,1,0,Elite (>$300k)
AIJOB0257,Computer Vision Engineer,AI Engineering,Mid (3-5 yrs),3,Bachelor's,145000,China,Hybrid,Big Tech (FAANG+),Finance,4.2,87,21.8,8.3,2026,3,1,0,Mid ($100-150k)
AIJOB0258,AI Business Analyst,Business,Lead (10+ yrs),2,Associate's,118000,Japan,On-site,SME (51-500),Media,12.7,78,8.1,9.3,2025,7,0,0,Mid ($100-150k)
AIJOB0259,AI Security Engineer,Security,Entry (0-2 yrs),4,Bachelor's,140000,USA,Hybrid,SME (51-500),Healthcare,13,80,23.2,7.9,2026,3,1,0,Mid ($100-150k)
AIJOB0260,NLP Engineer,AI Engineering,Entry (0-2 yrs),4,Bachelor's,145000,France,On-site,SME (51-500),Consulting,7.5,91,65.4,7,2025,5,0,0,Mid ($100-150k)
AIJOB0261,AI Security Engineer,Security,Entry (0-2 yrs),8,Bachelor's,140000,Japan,Fully Remote,Mid-size (501-5000),Education,14.5,80,17,8.4,2026,3,1,0,Mid ($100-150k)
AIJOB0262,AI Product Manager,Product,Entry (0-2 yrs),9,Associate's,140000,Switzerland,Fully Remote,Enterprise (5000+),Retail,11.4,85,14.4,8,2025,10,1,0,Mid ($100-150k)
AIJOB0263,LLM Engineer,AI Engineering,Entry (0-2 yrs),4,PhD,263000,USA,Fully Remote,Big Tech (FAANG+),Education,5.1,98,53.3,6.7,2025,1,1,1,Senior ($200-300k)
AIJOB0264,AI Compliance Manager,Governance,Lead (10+ yrs),10,Associate's,154000,USA,Hybrid,Startup (1-50),Media,9.3,68,23.1,7.7,2026,3,1,0,Upper-Mid ($150-200k)
